BeatSheetID,TreeFK,Observer,Date,Time,WetLeaves,NumberOfLeaves,AverageLeafLength,Notes,Checks
131191,BXQ,Indigo,5/4/2022,10:50:00,0,65,8,NA,NA
131192,BWY,Indigo,5/4/2022,11:08:00,0,40,11,NA,NA
131193,BWZ,Indigo,5/4/2022,11:10:00,0,100,6,NA,NA
131194,BWX,Indigo,5/4/2022,11:16:00,0,20,13,NA,NA
131195,BWV,Indigo,5/4/2022,11:17:00,0,40,8,NA,NA
131196,BWW,Indigo,5/4/2022,11:19:00,0,75,7,NA,NA
131197,BWS,Indigo,5/4/2022,11:23:00,0,60,10,NA,NA
131198,BWQ,Indigo,5/4/2022,11:27:00,0,60,10,NA,NA
131199,BWU,Indigo,5/4/2022,11:29:00,0,60,9,NA,NA
131200,BWR,Indigo,5/4/2022,11:30:00,0,55,6,NA,NA
131201,BWT,Indigo,5/4/2022,11:31:00,0,60,8,NA,NA
