"FoliageArthID","BeatSheetFK","CCGroup","Length","Quantity","PhotoURL","CCNotes","TaxonLevel","Taxon","ITISID","TotalMass"
106566,132257,"beetle",5,1,NA,NA,NA,NA,NA,NA
106569,132259,"beetle",5,2,NA,"Elateridae","family","Elateridae",NA,NA
106570,132260,"beetle",11,1,NA,"Lampyridae","order","Coleoptera",NA,NA
106764,132398,"beetle",3,1,NA,NA,NA,NA,NA,NA
106765,132398,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",NA,NA
106766,132398,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
106767,132398,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
106768,132399,"ant",7,2,NA,NA,"family","Formicidae",NA,NA
106769,132399,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
106770,132399,"truebugs",2,1,NA,NA,"suborder",NA,NA,NA
106777,132404,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",NA,NA
106778,132404,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
106779,132406,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
106780,132406,"spider",2,1,NA,"Irregular stringy web on branch","order","Araneae",NA,NA
106783,132408,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
106784,132408,"ant",3,1,NA,NA,"family","Formicidae",NA,NA
106785,132408,"ant",3,1,NA,NA,"family","Formicidae",NA,NA
106788,132410,"grasshopper",3,1,NA,"Cricket, extremely long antennae, lost","order",NA,NA,NA
106789,132410,"ant",3,1,NA,NA,"family","Formicidae",NA,NA
106790,132410,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
106795,132413,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
106796,132414,"ant",4,2,NA,NA,"family","Formicidae",NA,NA
106797,132415,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
106826,132431,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",NA,NA
106830,132436,"beetle",5,1,NA,"Lampyridae","order","Coleoptera",NA,NA
106831,132436,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
106832,132439,"beetle",5,2,NA,"Lampyridae","order","Coleoptera",NA,NA
106833,132439,"other",2,1,NA,"Psocodea","order","Psocodea",NA,NA
106834,132439,"other",3,1,NA,"Psocodea","order","Psocodea",NA,NA
106835,132443,"beetle",2,1,NA,NA,NA,NA,NA,NA
106843,132450,"other",3,1,NA,"Psocodea","order","Psocodea",NA,NA
106846,132452,"daddylonglegs",5,1,NA,NA,NA,"Opiliones",NA,NA
106847,132453,"beetle",3,1,NA,NA,NA,NA,NA,NA
106848,132453,"spider",3,1,NA,NA,NA,"Araneae",NA,NA
107306,132711,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
107307,132711,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107308,132711,"grasshopper",2,1,NA,NA,NA,NA,NA,NA
107322,132721,"grasshopper",3,1,NA,NA,NA,NA,NA,NA
107323,132721,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
107324,132722,"grasshopper",3,1,NA,NA,NA,NA,NA,NA
107325,132722,"truebugs",3,1,NA,NA,"suborder",NA,NA,NA
107326,132722,"other",2,1,NA,"Psocodea","order","Psocodea",NA,NA
107327,132723,"beetle",3,1,NA,NA,NA,NA,NA,NA
107328,132723,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
107329,132723,"other",4,1,NA,"Brown lacewing",NA,NA,NA,NA
107331,132726,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107332,132726,"beetle",7,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107333,132726,"beetle",9,1,NA,"Lampyridae, lost","order","Coleoptera",NA,NA
107334,132726,"spider",4,1,NA,NA,NA,"Araneae",NA,NA
107341,132729,"beetle",3,1,NA,"Elateridae","family","Elateridae",NA,NA
107342,132729,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
107343,132729,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107344,132731,"ant",5,1,NA,NA,"family","Formicidae",NA,NA
107345,132731,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107346,132731,"beetle",3,1,NA,NA,NA,NA,NA,NA
107347,132731,"truebugs",3,1,NA,"Lost","suborder","Heteroptera",NA,NA
107348,132732,"beetle",2,2,NA,NA,NA,NA,NA,NA
107349,132732,"beetle",5,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107350,132732,"beetle",7,1,NA,"Lampyridae, lost","order","Coleoptera",NA,NA
107351,132732,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
107352,132732,"beetle",5,1,NA,"Elateridae, lost","family","Elateridae",NA,NA
107353,132733,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107354,132734,"beetle",2,1,NA,NA,NA,NA,NA,NA
107355,132734,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
107356,132735,"beetle",2,1,NA,NA,NA,NA,NA,NA
107357,132735,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107358,132736,"spider",4,1,NA,NA,NA,"Araneae",NA,NA
107359,132737,"ant",4,1,NA,"Lost","family","Formicidae",NA,NA
107360,132737,"beetle",5,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107361,132738,"beetle",5,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107362,132739,"beetle",3,1,NA,"Mordellidae, lost","family","Mordellidae",NA,NA
107366,132743,"leafhopper",3,1,NA,"Cicadellidae, lost","suborder","Auchenorrhyncha",NA,NA
107367,132744,"grasshopper",3,1,NA,"Cricket, lost","order",NA,NA,NA
107368,132745,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107369,132745,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107370,132745,"bee",4,1,NA,NA,NA,"Hymenoptera",NA,NA
107371,132746,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107372,132746,"moths",3,1,NA,NA,NA,"Lepidoptera",NA,NA
107375,132748,"daddylonglegs",3,2,NA,NA,NA,"Opiliones",NA,NA
107958,133017,"beetle",6,1,NA,"Elateridae","family","Elateridae",NA,NA
107959,133017,"unidentified",2,1,NA,"Green w black head and clear wings",NA,NA,NA,NA
107960,133019,"beetle",6,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107961,133019,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107962,133019,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
107963,133019,"other",2,1,NA,"Psocodea","order","Psocodea",NA,NA
107964,133020,"beetle",2,1,NA,NA,NA,NA,NA,NA
107965,133021,"beetle",7,2,NA,"Lampyridae","order","Coleoptera",NA,NA
107966,133022,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
107967,133022,"other",2,1,NA,"Psocodea","order","Psocodea",NA,NA
107968,133023,"beetle",6,1,NA,NA,NA,NA,NA,NA
107969,133024,"beetle",7,2,NA,"Elateridae","family","Elateridae",NA,NA
107970,133025,"beetle",7,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107971,133025,"beetle",6,2,NA,"Elateridae","family","Elateridae",NA,NA
107972,133025,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107973,133027,"beetle",2,1,NA,NA,NA,NA,NA,NA
107974,133027,"beetle",3,1,NA,NA,NA,NA,NA,NA
107975,133027,"beetle",4,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107976,133027,"beetle",6,1,NA,"Elateridae","family","Elateridae",NA,NA
107977,133028,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
107978,133028,"other",3,1,NA,"Psocodea, lost","order","Psocodea",NA,NA
107979,133029,"beetle",7,1,NA,"Elateridae","family","Elateridae",NA,NA
107985,133035,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
107986,133035,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
107987,133035,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,NA
107988,133035,"beetle",6,1,NA,"Lampyridae","order","Coleoptera",NA,NA
107993,133038,"beetle",7,3,NA,"Elateridae","family","Elateridae",NA,NA
107994,133038,"beetle",5,1,NA,NA,NA,NA,NA,NA
107995,133038,"beetle",4,1,NA,NA,NA,NA,NA,NA
107996,133038,"beetle",4,2,NA,"Mordellidae","family","Mordellidae",NA,NA
107997,133038,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",NA,NA
107998,133038,"spider",4,1,NA,NA,NA,"Araneae",NA,NA
107999,133038,"aphid",2,1,NA,"Apidae","suborder","Sternorrhyncha",NA,NA
108001,133040,"spider",3,1,NA,"Lost","order","Araneae",NA,NA
108002,133040,"beetle",7,2,NA,"Elateridae","family","Elateridae",NA,NA
108003,133040,"beetle",7,2,NA,"Lampyridae","order","Coleoptera",NA,NA
108004,133040,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
108005,133040,"ant",3,2,NA,NA,"family","Formicidae",NA,NA
108006,133041,"beetle",7,1,NA,"Elateridae","family","Elateridae",NA,NA
108007,133041,"beetle",6,1,NA,"Elateridae","family","Elateridae",NA,NA
108008,133041,"beetle",5,1,NA,"Elateridae","family","Elateridae",NA,NA
108014,133045,"fly",6,1,NA,"Leggy, lost","order","Diptera",NA,NA
108015,133045,"ant",5,1,NA,NA,"family","Formicidae",NA,NA
108016,133045,"leafhopper",3,1,NA,"Lost","suborder","Auchenorrhyncha",NA,NA
108017,133045,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
108020,133047,"ant",5,1,NA,NA,"family","Formicidae",NA,NA
108021,133049,"beetle",2,1,NA,NA,NA,NA,NA,NA
108022,133049,"beetle",3,1,NA,"Mordellidae","family","Mordellidae",NA,NA
108023,133049,"beetle",4,1,NA,"Mordellidae, lost","family","Mordellidae",NA,NA
108028,133051,"beetle",6,1,NA,"Elateridae","family","Elateridae",NA,NA
108029,133051,"spider",3,1,NA,NA,NA,"Araneae",NA,NA
108228,133242,"truebugs",5,1,NA,"Lost, Tingidae?","suborder","Tingidae",NA,NA
108229,133243,"beetle",5,1,NA,NA,NA,NA,NA,NA
108230,133243,"beetle",2,1,NA,"Mordellidae","family","Mordellidae",NA,NA
108231,133244,"leafhopper",3,2,NA,"Lost 1","suborder","Auchenorrhyncha",NA,NA
108232,133245,"beetle",6,1,NA,"Elateridae","family","Elateridae",NA,NA
108233,133245,"beetle",7,1,NA,"Elateridae","family","Elateridae",NA,NA
108234,133245,"spider",2,1,NA,NA,NA,"Araneae",NA,NA
108235,133246,"fly",6,1,NA,NA,NA,"Diptera",NA,NA
108239,133248,"beetle",3,1,NA,NA,NA,NA,NA,NA
108240,133248,"beetle",2,2,NA,NA,NA,NA,NA,NA
108241,133248,"other",2,26,NA,"Psocodea","order","Psocodea",NA,NA
108244,133250,"beetle",2,1,NA,NA,NA,NA,NA,NA
108245,133250,"beetle",2,1,NA,NA,NA,NA,NA,NA
108246,133250,"other",2,13,NA,"Psocodea","order","Psocodea",NA,NA
108247,133251,"other",2,3,NA,"Psocodea","order","Psocodea",NA,NA
108249,133253,"beetle",2,1,NA,NA,NA,NA,NA,NA
108250,133253,"other",2,10,NA,"Psocodea","order","Psocodea",NA,NA
108251,133254,"beetle",5,1,NA,"Curculionidae","order","Coleoptera",NA,NA
108256,133256,"leafhopper",3,1,NA,"Cicadellidae, lost","suborder","Auchenorrhyncha",NA,NA
108257,133256,"truebugs",4,1,NA,NA,"suborder",NA,NA,NA
108258,133256,"truebugs",5,1,NA,NA,"suborder",NA,NA,NA
108259,133256,"other",2,14,NA,"Psocodea","order","Psocodea",NA,NA
108260,133257,"truebugs",5,1,NA,"Miridae","suborder","Heteroptera",NA,NA
108261,133257,"fly",5,1,NA,NA,NA,"Diptera",NA,NA
108262,133257,"other",2,10,NA,"Psocodea","order","Psocodea",NA,NA
108271,133259,"other",2,6,NA,"Psocodea","order","Psocodea",NA,NA
108272,133259,"other",10,3,NA,"Mantodea, lost 1",NA,NA,NA,NA
108273,133259,"truebugs",2,1,NA,NA,"suborder",NA,NA,NA
108274,133259,"truebugs",4,1,NA,"Miridae","suborder","Heteroptera",NA,NA
108275,133259,"spider",5,1,NA,"Lost","order","Araneae",NA,NA
108277,133261,"other",2,9,NA,"Psocodea","order","Psocodea",NA,NA
108278,133261,"truebugs",2,2,NA,NA,"suborder",NA,NA,NA
108282,133263,"other",2,8,NA,"Psocodea","order","Psocodea",NA,NA
108283,133263,"beetle",2,1,NA,"Curculionidae","order","Coleoptera",NA,NA
108284,133263,"bee",2,1,NA,NA,NA,"Hymenoptera",NA,NA
108294,133267,"beetle",2,1,NA,NA,NA,NA,NA,NA
108295,133268,"truebugs",2,1,NA,NA,"suborder",NA,NA,NA
108296,133268,"truebugs",5,1,NA,NA,"suborder",NA,NA,NA
108297,133271,"other",7,1,NA,"Neuroptera larva",NA,NA,NA,NA
108298,133272,"spider",5,1,NA,"Salticidae, black with white spots","order","Araneae",NA,NA
108299,133272,"beetle",4,1,NA,"Elateridae","family","Elateridae",NA,NA
108300,133272,"fly",2,1,NA,NA,NA,"Diptera",NA,NA
108301,133273,"ant",6,1,NA,NA,"family","Formicidae",NA,NA
108302,133273,"grasshopper",2,1,NA,"Had long antennae but broke during capture","order",NA,NA,NA
108303,133276,"ant",5,1,NA,"Lost","family","Formicidae",NA,NA
108304,133276,"moths",5,1,NA,"Lost","order","Lepidoptera",NA,NA
108305,133256,"other",4,1,NA,"Trichoptera","order","Trichoptera",NA,NA
