"BeatSheetID","TreeFK","Observer","Date","Time","WetLeaves","NumberOfLeaves","AverageLeafLength","Notes","Checks"
131203,"FEV","Indigo",2022-05-05,09:16:00,0,35,6,NA,NA
131204,"FEX","Indigo",2022-05-05,09:18:00,0,45,6,NA,1
131205,"FEZ","Indigo",2022-05-05,09:22:00,0,80,6,NA,1
131206,"FEY","Indigo",2022-05-05,09:24:00,0,55,8,NA,NA
131207,"FEH","Indigo",2022-05-05,09:35:00,0,40,7,NA,1
131208,"FEI","Indigo",2022-05-05,09:38:00,0,45,7,NA,1
131209,"FEJ","Indigo",2022-05-05,09:40:00,0,80,7,NA,1
131210,"FEK","Indigo",2022-05-05,09:43:00,0,40,7,NA,1
131211,"FEG","Indigo",2022-05-05,09:46:00,0,35,8,NA,NA
131212,"FDW","Indigo",2022-05-05,09:51:00,0,60,8,NA,NA
131213,"FDX","Indigo",2022-05-05,09:52:00,0,30,9,NA,NA
131214,"FDY","Indigo",2022-05-05,09:54:00,0,65,7,NA,1
131215,"FDZ","Indigo",2022-05-05,10:03:00,0,25,8,NA,1
131216,"FEA","Indigo",2022-05-05,10:05:00,0,50,8,NA,1
131217,"FDS","Indigo",2022-05-05,10:10:00,0,80,5,NA,NA
131218,"FDT","Indigo",2022-05-05,10:15:00,0,65,10,NA,NA
131219,"FDR","Indigo",2022-05-05,10:16:00,0,40,8,NA,NA
131220,"FDU","Indigo",2022-05-05,10:17:00,0,30,8,NA,NA
131221,"FDM","Indigo",2022-05-05,10:22:00,0,80,7,NA,1
131222,"FDQ","Indigo",2022-05-05,10:33:00,0,25,7,NA,1
131223,"FDN","Indigo",2022-05-05,10:35:00,0,60,6,NA,NA
131224,"FDP","Indigo",2022-05-05,10:42:00,0,80,7,NA,1
131225,"FDO","Indigo",2022-05-05,10:47:00,0,70,6,NA,1
131226,"FDV","Indigo",2022-05-05,10:53:00,0,45,7,NA,1
131309,"BWR","Indigo",2022-05-06,09:36:00,0,75,6,NA,NA
131310,"BWU","Indigo",2022-05-06,09:37:00,0,35,11,NA,NA
131311,"BWQ","Indigo",2022-05-06,09:38:00,0,60,10,NA,1
131312,"BWT","Indigo",2022-05-06,09:40:00,0,50,7,NA,NA
131314,"BWS","Indigo",2022-05-06,09:42:00,0,60,10,NA,NA
131315,"BWW","Indigo",2022-05-06,09:43:00,0,70,8,NA,1
131317,"BWV","Indigo",2022-05-06,09:45:00,0,30,8,NA,NA
131318,"BWX","Indigo",2022-05-06,09:47:00,0,20,12,NA,1
131321,"BWY","Indigo",2022-05-06,09:48:00,0,50,13,NA,1
131322,"BWZ","Indigo",2022-05-06,09:51:00,1,90,6,NA,1
131324,"BXQ","Indigo",2022-05-06,10:10:00,1,65,7,NA,NA
131325,"BXT","Indigo",2022-05-06,10:11:00,1,80,7,NA,1
131326,"BXR","Indigo",2022-05-06,10:14:00,0,65,8,NA,1
131327,"BXP","Indigo",2022-05-06,10:16:00,0,35,9,NA,1
131328,"BXS","Indigo",2022-05-06,10:20:00,0,100,7,NA,NA
131329,"BYQ","Indigo",2022-05-06,10:22:00,0,65,7,NA,1
131330,"BYS","Indigo",2022-05-06,10:28:00,0,65,8,NA,1
131331,"BYR","Indigo",2022-05-06,10:30:00,0,25,7,NA,NA
131332,"BYP","Indigo",2022-05-06,10:31:00,1,65,9,NA,NA
131333,"BYO","Indigo",2022-05-06,10:33:00,0,25,8,NA,1
131334,"BYU","Indigo",2022-05-06,10:36:00,1,65,10,NA,1
131335,"BYT","Indigo",2022-05-06,10:40:00,0,65,9,NA,NA
131336,"BYV","Indigo",2022-05-06,10:41:00,0,45,7,NA,1
131337,"BYW","Indigo",2022-05-06,10:44:00,1,35,9,NA,NA
131338,"BYX","Indigo",2022-05-06,10:45:00,0,20,11,NA,NA
131423,"DBL","Indigo",2022-05-08,10:19:00,0,55,8,NA,1
131424,"DBM","Indigo",2022-05-08,10:22:00,0,65,8,NA,1
131425,"DBP","Indigo",2022-05-08,10:24:00,0,70,9,NA,1
131426,"DBN","Indigo",2022-05-08,10:27:00,0,20,12,NA,1
131427,"DBO","Indigo",2022-05-08,10:29:00,0,15,13,NA,1
131428,"DCD","Indigo",2022-05-08,10:38:00,0,25,7,NA,NA
131429,"DCE","Indigo",2022-05-08,10:39:00,0,65,6,NA,1
131430,"DCA","Indigo",2022-05-08,10:42:00,0,40,7,NA,NA
131431,"DCC","Indigo",2022-05-08,10:43:00,0,40,8,NA,NA
131432,"DCB","Indigo",2022-05-08,10:44:00,0,35,8,NA,NA
131433,"DCJ","Indigo",2022-05-08,10:47:00,0,25,9,NA,1
131434,"DCI","Indigo",2022-05-08,10:50:00,0,40,7,NA,1
131435,"DCH","Indigo",2022-05-08,10:54:00,0,50,11,NA,NA
131436,"DCF","Indigo",2022-05-08,10:56:00,0,65,7,NA,1
131437,"DCG","Indigo",2022-05-08,10:58:00,0,35,8,NA,1
131438,"DCL","Indigo",2022-05-08,11:04:00,0,30,7,NA,1
131439,"DCM","Indigo",2022-05-08,11:06:00,0,30,8,NA,1
131440,"DCK","Indigo",2022-05-08,11:10:00,0,45,6,NA,1
131441,"EQL","Indigo",2022-05-08,11:12:00,0,75,5,NA,NA
131442,"DCO","Indigo",2022-05-08,11:16:00,0,60,5,NA,1
131443,"DCW","Indigo",2022-05-08,11:23:00,0,70,7,NA,1
131445,"DCY","Indigo",2022-05-08,11:27:00,0,35,7,NA,1
131446,"DCX","Indigo",2022-05-08,11:30:00,0,30,6,NA,1
131444,"DCU","Indigo",2022-05-08,11:26:00,0,40,7,NA,NA
131447,"DCV","Indigo",2022-05-08,11:33:00,0,50,7,NA,NA
131472,"DCW","Indigo",2022-05-10,09:08:00,0,65,7,NA,NA
131474,"DCU","Indigo",2022-05-10,09:12:00,0,45,7,NA,1
131475,"DCX","Indigo",2022-05-10,09:16:00,0,45,6,NA,NA
131476,"DCV","Indigo",2022-05-10,09:17:00,0,45,7,NA,1
131489,"EQL","Indigo",2022-05-10,09:49:00,0,45,6,NA,1
131493,"DCK","Indigo",2022-05-10,09:55:00,0,45,6,NA,1
131497,"DCO","Indigo",2022-05-10,10:02:00,0,55,6,NA,NA
131501,"DCM","Indigo",2022-05-10,10:06:00,0,30,8,NA,NA
131509,"DCJ","Indigo",2022-05-10,10:20:00,0,40,10,NA,1
131516,"DCG","Indigo",2022-05-10,10:32:00,0,35,9,NA,NA
131519,"DCF","Indigo",2022-05-10,10:38:00,0,95,6,NA,1
131529,"DCD","Indigo",2022-05-10,10:55:00,0,30,7,NA,1
131532,"DCC","Indigo",2022-05-10,11:02:00,0,50,10,NA,NA
131534,"DCA","Indigo",2022-05-10,11:03:00,0,50,8,NA,NA
131537,"DCB","Indigo",2022-05-10,11:06:00,0,30,8,NA,NA
131538,"DCE","Indigo",2022-05-10,11:07:00,0,55,6,NA,1
131566,"DBL","Indigo",2022-05-10,11:45:00,0,65,8,NA,1
131567,"DBN","Indigo",2022-05-10,11:48:00,0,20,13,NA,1
131569,"DBO","Indigo",2022-05-10,11:51:00,0,15,13,NA,1
131570,"DBM","Indigo",2022-05-10,11:53:00,0,70,7,NA,NA
131571,"DBP","Indigo",2022-05-10,11:54:00,0,75,8,NA,1
132049,"DCY","Indigo",2022-05-10,09:30:00,0,50,7,NA,1
131586,"DCL","Indigo",2022-05-10,10:07:00,0,50,9,NA,NA
131612,"DBN","Indigo",2022-05-12,09:09:00,0,20,14,NA,NA
131613,"DBL","Indigo",2022-05-12,09:10:00,0,70,8,NA,1
131614,"DBO","Indigo",2022-05-12,09:13:00,0,20,16,NA,NA
131615,"DBM","Indigo",2022-05-12,09:14:00,0,65,8,NA,1
131616,"DBP","Indigo",2022-05-12,09:16:00,0,65,7,NA,NA
131617,"DCB","Indigo",2022-05-12,09:19:00,0,35,8,NA,NA
131618,"DCE","Indigo",2022-05-12,09:20:00,0,95,6,NA,1
131619,"DCD","Indigo",2022-05-12,09:23:00,0,60,7,NA,NA
131620,"DCC","Indigo",2022-05-12,09:27:00,0,50,8,NA,1
131621,"DCA","Indigo",2022-05-12,09:30:00,0,60,8,NA,NA
131622,"DCJ","Indigo",2022-05-12,09:33:00,0,55,10,NA,1
131623,"DCI","Indigo",2022-05-12,09:35:00,0,45,8,NA,1
131624,"DCF","Indigo",2022-05-12,09:39:00,0,135,6,NA,1
131625,"DCG","Indigo",2022-05-12,09:41:00,0,45,7,NA,NA
131626,"DCH","Indigo",2022-05-12,09:45:00,0,55,10,NA,1
131627,"DCL","Indigo",2022-05-12,09:48:00,0,30,7,NA,NA
131628,"DCM","Indigo",2022-05-12,09:50:00,0,40,8,NA,1
131629,"DCK","Indigo",2022-05-12,09:52:00,0,55,6,NA,NA
131630,"EQL","Indigo",2022-05-12,09:53:00,0,85,6,NA,1
131631,"DCO","Indigo",2022-05-12,09:58:00,0,85,5,NA,NA
131633,"DCU","Indigo",2022-05-12,10:05:00,0,40,7,NA,NA
131634,"DCY","Indigo",2022-05-13,10:06:00,0,45,7,NA,1
131635,"DCX","Indigo",2022-05-14,10:08:00,0,25,6,NA,1
131636,"DCV","Indigo",2022-05-12,10:11:00,0,50,7,NA,NA
131878,"JAP","Indigo",2022-05-15,10:05:00,0,75,7,NA,1
131879,"JAO","Indigo",2022-05-15,10:11:00,0,45,9,NA,NA
131880,"JAN","Indigo",2022-05-15,10:12:00,0,40,8,NA,NA
131881,"JAL","Indigo",2022-05-15,10:13:00,0,90,6,NA,1
131882,"JAM","Indigo",2022-05-15,10:16:00,0,40,9,NA,1
131883,"JAQ","Indigo",2022-05-15,10:19:00,0,85,8,NA,1
131884,"JAR","Indigo",2022-05-15,10:21:00,0,60,9,NA,1
131885,"JAS","Indigo",2022-05-15,10:25:00,0,135,6,NA,1
131886,"JAT","Indigo",2022-05-15,10:29:00,0,70,8,NA,1
131887,"JAU","Indigo",2022-05-15,10:34:00,0,50,9,NA,1
131888,"JAV","Indigo",2022-05-15,10:38:00,0,35,8,NA,1
131889,"JAW","Indigo",2022-05-15,10:41:00,0,90,7,NA,1
131890,"JAX","Indigo",2022-05-15,10:43:00,0,95,6,NA,1
131891,"JAY","Indigo",2022-05-15,10:45:00,0,135,7,NA,1
131892,"JAZ","Indigo",2022-05-15,10:49:00,0,65,9,NA,NA
131893,"JBB","Indigo",2022-05-15,10:51:00,0,45,9,NA,1
131894,"JBD","Indigo",2022-05-15,10:54:00,0,60,7,NA,NA
131895,"JBA","Indigo",2022-05-15,10:55:00,0,50,8,NA,1
131896,"JBC","Indigo",2022-05-15,10:58:00,0,55,6,NA,1
131897,"JBE","Indigo",2022-05-15,11:00:00,0,180,5,NA,1
131898,"JBK","Indigo",2022-05-15,11:08:00,0,120,11,NA,1
131899,"JBL","Indigo",2022-05-15,11:12:00,0,60,11,NA,NA
131900,"JBM","Indigo",2022-05-15,11:13:00,0,25,10,NA,NA
131901,"JBN","Indigo",2022-05-15,11:14:00,0,65,5,NA,1
131902,"JBO","Indigo",2022-05-15,11:18:00,0,55,8,NA,NA
131983,"IRQ","Indigo",2022-05-16,10:59:00,0,45,8,NA,NA
131984,"IRO","Indigo",2022-05-16,11:03:00,0,135,7,NA,NA
131986,"IRS","Indigo",2022-05-16,11:06:00,0,170,6,NA,NA
131987,"IRP","Indigo",2022-05-16,11:08:00,0,50,9,NA,NA
131990,"IRR","Indigo",2022-05-16,11:15:00,0,50,7,NA,NA
131993,"IRX","Indigo",2022-05-16,11:19:00,0,40,8,NA,NA
131994,"IRV","Indigo",2022-05-16,11:21:00,0,65,8,NA,NA
131995,"IRU","Indigo",2022-05-16,11:24:00,0,25,9,NA,NA
131996,"IRT","Indigo",2022-05-16,11:28:00,0,40,8,NA,NA
131997,"IRW","Indigo",2022-05-16,11:29:00,0,135,6,NA,NA
131998,"ISA","Indigo",2022-05-16,11:34:00,0,55,7,NA,NA
131999,"IRY","Indigo",2022-05-16,11:39:00,0,70,8,NA,NA
132000,"IRZ","Indigo",2022-05-16,11:42:00,0,40,7,NA,NA
132001,"ISB","Indigo",2022-05-16,11:43:00,0,50,7,NA,NA
132002,"ISC","Indigo",2022-05-16,11:44:00,0,50,7,NA,NA
132003,"ISD","Indigo",2022-05-16,11:51:00,0,45,6,NA,NA
132004,"ISE","Indigo",2022-05-16,11:54:00,0,75,7,NA,NA
132005,"ISH","Indigo",2022-05-16,11:57:00,0,55,8,NA,NA
132006,"ISG","Indigo",2022-05-16,12:02:00,0,55,6,NA,NA
132010,"ISF","Indigo",2022-05-16,12:06:00,0,60,7,NA,NA
132012,"ISJ","Indigo",2022-05-16,12:15:00,0,65,7,NA,NA
132013,"ISI","Indigo",2022-05-16,12:18:00,0,75,8,NA,NA
132014,"ISK","Indigo",2022-05-16,12:19:00,0,90,9,NA,NA
132015,"ISL","Indigo",2022-05-16,12:21:00,0,70,6,NA,NA
132016,"ISM","Indigo",2022-05-16,12:35:00,0,60,8,NA,NA
132747,"JBO","Indigo",2022-05-19,15:11:00,0,80,10,NA,NA
132748,"JAZ","Indigo",2022-05-19,15:16:00,0,90,8,NA,NA
132210,"JAP","Indigo",2022-05-17,12:56:00,0,80,7,NA,NA
132212,"JBK","Indigo",2022-05-17,13:07:00,0,100,11,NA,NA
132213,"JBL","Indigo",2022-05-17,13:08:00,0,105,10,NA,NA
132214,"JBM","Indigo",2022-05-17,13:17:00,0,60,10,NA,NA
132215,"JBN","Indigo",2022-05-17,13:19:00,0,140,6,NA,NA
132218,"JBO","Indigo",2022-05-17,13:28:00,0,65,9,NA,NA
132223,"JBE","Indigo",2022-05-17,13:40:00,0,70,6,NA,NA
132227,"JBC","Indigo",2022-05-17,13:51:00,0,70,7,NA,NA
132229,"JBB","Indigo",2022-05-17,13:56:00,0,60,8,NA,NA
132230,"JBD","Indigo",2022-05-17,13:57:00,0,50,7,NA,NA
132231,"JBA","Indigo",2022-05-17,13:59:00,0,30,7,NA,NA
132232,"JAZ","Indigo",2022-05-17,14:03:00,0,80,8,NA,NA
132234,"JAY","Indigo",2022-05-17,14:05:00,0,170,7,NA,NA
132238,"JAX","Indigo",2022-05-17,14:12:00,0,115,6,NA,NA
132239,"JAW","Indigo",2022-05-17,14:16:00,0,80,6,NA,NA
132241,"JAV","Indigo",2022-05-17,14:18:00,0,85,8,NA,NA
132243,"JAQ","Indigo",2022-05-17,14:23:00,0,100,8,NA,NA
132246,"JAR","Indigo",2022-05-17,14:26:00,0,70,9,NA,NA
132249,"JAT","Indigo",2022-05-17,14:33:00,0,65,8,NA,NA
132250,"JAS","Indigo",2022-05-17,14:34:00,0,150,6,NA,NA
132252,"JAU","Indigo",2022-05-17,14:39:00,0,65,9,NA,NA
132255,"JAM","Indigo",2022-05-17,14:41:00,0,45,6,NA,NA
132257,"JAL","Indigo",2022-05-17,14:44:00,0,100,6,NA,NA
132259,"JAN","Indigo",2022-05-17,14:49:00,0,40,9,NA,NA
132260,"JAO","Indigo",2022-05-17,14:52:00,0,50,9,NA,NA
132398,"ISI","Indigo",2022-05-18,11:13:00,0,75,7,NA,NA
132399,"ISJ","Indigo",2022-05-18,11:16:00,0,70,7,NA,NA
132402,"ISM","Indigo",2022-05-18,11:19:00,0,60,8,NA,NA
132404,"ISK","Indigo",2022-05-18,11:20:00,0,70,9,NA,NA
132406,"ISL","Indigo",2022-05-18,11:24:00,0,40,7,NA,NA
132408,"ISH","Indigo",2022-05-18,11:34:00,0,60,8,NA,NA
132410,"ISG","Indigo",2022-05-18,11:37:00,0,30,7,NA,NA
132413,"ISE","Indigo",2022-05-18,11:42:00,0,80,8,NA,NA
132414,"ISD","Indigo",2022-05-18,11:44:00,0,35,6,NA,NA
132415,"ISF","Indigo",2022-05-18,11:46:00,0,65,8,NA,NA
132429,"IRY","Indigo",2022-05-18,12:09:00,0,70,8,NA,NA
132431,"ISB","Indigo",2022-05-18,13:10:00,0,50,8,NA,NA
132436,"ISC","Indigo",2022-05-18,13:12:00,0,50,7,NA,NA
132437,"ISA","Indigo",2022-05-18,13:16:00,0,60,8,NA,NA
132438,"IRZ","Indigo",2022-05-18,13:17:00,0,40,8,NA,NA
132439,"IRU","Indigo",2022-05-18,13:21:00,0,35,9,NA,NA
132440,"IRW","Indigo",2022-05-18,13:24:00,0,105,6,NA,NA
132442,"IRX","Indigo",2022-05-18,13:26:00,0,60,8,NA,NA
132443,"IRT","Indigo",2022-05-18,13:27:00,0,45,9,NA,NA
132446,"IRV","Indigo",2022-05-18,13:30:00,0,60,7,NA,NA
132449,"IRS","Indigo",2022-05-18,13:34:00,0,125,7,NA,NA
132450,"IRP","Indigo",2022-05-18,13:35:00,0,60,8,NA,NA
132452,"IRO","Indigo",2022-05-18,13:37:00,0,140,8,NA,NA
132453,"IRQ","Indigo",2022-05-18,13:40:00,0,45,9,NA,NA
132454,"IRR","Indigo",2022-05-18,13:42:00,0,80,7,NA,NA
132709,"JAP","Indigo",2022-05-19,13:41:00,0,130,7,NA,NA
132711,"JAO","Indigo",2022-05-19,13:43:00,0,50,9,NA,NA
132721,"JAN","Indigo",2022-05-19,13:52:00,0,75,9,NA,NA
132722,"JAM","Indigo",2022-05-19,13:55:00,0,75,7,NA,NA
132723,"JAL","Indigo",2022-05-19,13:58:00,0,95,6,NA,NA
132726,"JAU","Indigo",2022-05-19,14:01:00,0,60,9,NA,NA
132729,"JAT","Indigo",2022-05-19,14:05:00,0,65,9,NA,NA
132731,"JAS","Indigo",2022-05-19,14:13:00,0,185,6,NA,NA
132732,"JAR","Indigo",2022-05-19,14:16:00,0,85,8,NA,NA
132733,"JAQ","Indigo",2022-05-19,14:22:00,0,60,9,NA,NA
132734,"JAV","Indigo",2022-05-19,14:25:00,0,100,7,NA,NA
132735,"JAW","Indigo",2022-05-19,14:27:00,0,85,6,NA,NA
132736,"JAX","Indigo",2022-05-19,14:31:00,0,160,6,NA,NA
132737,"JAY","Indigo",2022-05-19,14:33:00,0,120,6,NA,NA
132738,"JBA","Indigo",2022-05-19,14:40:00,0,60,7,NA,NA
132739,"JBB","Indigo",2022-05-19,14:42:00,0,35,10,NA,NA
132740,"JBD","Indigo",2022-05-19,14:44:00,0,80,7,NA,NA
132742,"JBE","Indigo",2022-05-19,14:49:00,0,230,5,NA,NA
132743,"JBK","Indigo",2022-05-19,14:56:00,0,100,11,NA,NA
132744,"JBL","Indigo",2022-05-19,14:58:00,0,105,12,NA,NA
132745,"JBM","Indigo",2022-05-19,15:00:00,0,70,10,NA,NA
132746,"JBN","Indigo",2022-05-19,15:03:00,0,125,6,NA,NA
133026,"IRY","Indigo",2022-05-20,13:29:00,0,70,8,NA,NA
133016,"IRQ","Indigo",2022-05-20,12:53:00,0,45,9,NA,NA
133017,"IRR","Indigo",2022-05-20,12:55:00,0,85,8,NA,NA
133018,"IRO","Indigo",2022-05-20,12:58:00,0,140,8,NA,NA
133019,"IRP","Indigo",2022-05-20,12:59:00,0,65,9,NA,NA
133020,"IRS","Indigo",2022-05-20,13:04:00,0,120,6,NA,NA
133021,"IRV","Indigo",2022-05-20,13:11:00,0,55,9,NA,NA
133022,"IRW","Indigo",2022-05-20,13:14:00,0,105,6,NA,NA
133023,"IRX","Indigo",2022-05-20,13:16:00,0,55,8,NA,NA
133024,"IRT","Indigo",2022-05-20,13:18:00,0,40,9,NA,NA
133025,"IRU","Indigo",2022-05-20,13:22:00,0,35,10,NA,NA
133027,"ISA","Indigo",2022-05-20,13:31:00,0,45,9,NA,NA
133028,"IRZ","Indigo",2022-05-20,13:33:00,0,35,8,NA,NA
133029,"ISB","Indigo",2022-05-20,13:35:00,0,55,8,NA,NA
133031,"ISC","Indigo",2022-05-20,13:37:00,0,60,8,NA,NA
133033,"ISD","Indigo",2022-05-20,13:43:00,0,30,6,NA,NA
133035,"ISE","Indigo",2022-05-20,13:44:00,0,85,8,NA,NA
133038,"ISF","Indigo",2022-05-20,13:48:00,0,70,8,NA,NA
133040,"ISG","Indigo",2022-05-20,13:53:00,0,40,7,NA,NA
133041,"ISH","Indigo",2022-05-20,13:56:00,0,55,8,NA,NA
133045,"ISI","Indigo",2022-05-20,14:06:00,0,70,7,NA,NA
